event_id,user_id,event_name,event_timestamp,platform,country
EVT000390,USR0008,login,2026-01-08 20:23:57,Android,United Kingdom
EVT000391,USR0008,start_session,2026-01-08 20:30:57,Android,United Kingdom
EVT000392,USR0044,login,2026-01-08 20:46:25,iOS,Germany
EVT000393,USR0044,start_session,2026-01-08 20:50:25,iOS,Germany
EVT000394,USR0017,login,2026-01-08 21:20:44,iOS,Germany
EVT000395,USR0031,login,2026-01-08 21:24:58,Android,Germany
EVT000396,USR0044,complete_session,2026-01-08 21:28:25,iOS,Germany
EVT000397,USR0008,complete_session,2026-01-08 21:28:57,Android,United Kingdom
EVT000398,USR0017,start_session,2026-01-08 21:31:44,iOS,Germany
EVT000399,USR0031,start_session,2026-01-08 21:36:58,Android,Germany
EVT000400,USR0031,complete_session,2026-01-08 22:16:58,Android,Germany
EVT000401,USR0017,complete_session,2026-01-08 22:23:44,iOS,Germany
EVT000402,USR0035,login,2026-01-09 07:14:27,Android,United Kingdom
EVT000403,USR0035,start_session,2026-01-09 07:20:27,Android,United Kingdom
EVT000404,USR0028,login,2026-01-09 07:29:21,iOS,Turkey
EVT000405,USR0035,complete_session,2026-01-09 07:49:27,Android,United Kingdom
EVT000406,USR0022,login,2026-01-09 07:59:02,iOS,United Kingdom
EVT000407,USR0022,start_session,2026-01-09 08:04:02,iOS,United Kingdom
EVT000408,USR0022,complete_session,2026-01-09 08:40:02,iOS,United Kingdom
EVT000409,USR0039,login,2026-01-09 08:44:13,Android,Turkey
EVT000410,USR0039,start_session,2026-01-09 08:53:13,Android,Turkey
EVT000411,USR0010,login,2026-01-09 09:43:08,iOS,United Kingdom
EVT000412,USR0010,start_session,2026-01-09 09:47:08,iOS,United Kingdom
EVT000413,USR0010,complete_session,2026-01-09 10:13:08,iOS,United Kingdom
EVT000414,USR0014,login,2026-01-09 10:32:46,iOS,Germany
EVT000415,USR0014,start_session,2026-01-09 10:37:46,iOS,Germany
EVT000416,USR0046,signup,2026-01-09 10:48:14,iOS,Germany
EVT000417,USR0047,signup,2026-01-09 10:50:10,Android,Germany
EVT000418,USR0014,complete_session,2026-01-09 10:58:46,iOS,Germany
EVT000419,USR0049,signup,2026-01-09 11:28:48,iOS,France
EVT000420,USR0026,login,2026-01-09 11:35:54,Android,Turkey
EVT000421,USR0013,login,2026-01-09 11:36:37,iOS,United Kingdom
EVT000422,USR0013,start_session,2026-01-09 11:38:37,iOS,United Kingdom
EVT000423,USR0050,login,2026-01-09 11:48:59,Android,Turkey
EVT000424,USR0038,login,2026-01-09 11:54:32,Android,Germany
EVT000425,USR0038,start_session,2026-01-09 11:57:32,Android,Germany
EVT000426,USR0050,start_session,2026-01-09 11:58:59,Android,Turkey
EVT000427,USR0038,complete_session,2026-01-09 12:35:32,Android,Germany
EVT000428,USR0051,signup,2026-01-09 13:06:01,iOS,Netherlands
EVT000429,USR0050,signup,2026-01-09 13:09:26,Android,Turkey
EVT000430,USR0040,login,2026-01-09 14:41:22,Android,France
EVT000431,USR0040,start_session,2026-01-09 14:46:22,Android,France
EVT000432,USR0017,login,2026-01-09 15:11:35,iOS,Germany
EVT000433,USR0017,start_session,2026-01-09 15:16:35,iOS,Germany
EVT000434,USR0026,login,2026-01-09 15:33:20,Android,Turkey
EVT000435,USR0026,start_session,2026-01-09 15:36:20,Android,Turkey
EVT000436,USR0048,login,2026-01-09 15:49:50,Android,Netherlands
EVT000437,USR0048,start_session,2026-01-09 15:58:50,Android,Netherlands
EVT000438,USR0017,complete_session,2026-01-09 16:10:35,iOS,Germany
EVT000439,USR0026,complete_session,2026-01-09 16:22:20,Android,Turkey
EVT000440,USR0051,login,2026-01-09 17:12:01,iOS,Netherlands
EVT000441,USR0051,start_session,2026-01-09 17:15:01,iOS,Netherlands
EVT000442,USR0048,login,2026-01-09 17:29:44,Android,Netherlands
EVT000443,USR0049,login,2026-01-09 17:35:30,iOS,France
EVT000444,USR0049,start_session,2026-01-09 17:40:30,iOS,France
EVT000445,USR0046,login,2026-01-09 17:49:33,iOS,Germany
EVT000446,USR0046,start_session,2026-01-09 18:00:33,iOS,Germany
EVT000447,USR0020,login,2026-01-09 18:02:09,iOS,Germany
EVT000448,USR0051,complete_session,2026-01-09 18:05:01,iOS,Netherlands
EVT000449,USR0049,complete_session,2026-01-09 18:13:30,iOS,France
EVT000450,USR0048,signup,2026-01-09 18:22:15,Android,Netherlands
EVT000451,USR0046,complete_session,2026-01-09 18:54:33,iOS,Germany
EVT000452,USR0019,login,2026-01-09 19:14:24,iOS,Turkey
EVT000453,USR0044,login,2026-01-09 19:19:02,iOS,Germany
EVT000454,USR0019,start_session,2026-01-09 19:26:24,iOS,Turkey
EVT000455,USR0047,login,2026-01-09 19:40:23,Android,Germany
EVT000456,USR0035,login,2026-01-09 19:43:56,Android,United Kingdom
EVT000457,USR0035,start_session,2026-01-09 19:45:56,Android,United Kingdom
EVT000458,USR0041,login,2026-01-09 19:48:41,Android,Turkey
EVT000459,USR0041,start_session,2026-01-09 19:50:41,Android,Turkey
EVT000460,USR0043,login,2026-01-09 19:59:16,iOS,United Kingdom
EVT000461,USR0019,complete_session,2026-01-09 20:01:24,iOS,Turkey
EVT000462,USR0035,complete_session,2026-01-09 20:07:56,Android,United Kingdom
EVT000463,USR0043,start_session,2026-01-09 20:10:16,iOS,United Kingdom
EVT000464,USR0049,login,2026-01-09 20:25:27,iOS,France
EVT000465,USR0043,complete_session,2026-01-09 20:29:16,iOS,United Kingdom
EVT000466,USR0049,start_session,2026-01-09 20:33:27,iOS,France
EVT000467,USR0049,complete_session,2026-01-09 20:54:27,iOS,France
EVT000468,USR0012,login,2026-01-09 21:35:47,iOS,United Kingdom
EVT000469,USR0012,start_session,2026-01-09 21:37:47,iOS,United Kingdom
EVT000470,USR0012,complete_session,2026-01-09 22:00:47,iOS,United Kingdom
EVT000471,USR0014,login,2026-01-09 22:12:38,iOS,Germany
EVT000472,USR0014,start_session,2026-01-09 22:17:38,iOS,Germany
EVT000473,USR0019,login,2026-01-09 22:55:38,iOS,Turkey
EVT000474,USR0019,start_session,2026-01-09 22:58:38,iOS,Turkey
EVT000475,USR0019,complete_session,2026-01-09 23:42:38,iOS,Turkey
EVT000476,USR0047,login,2026-01-10 07:21:01,Android,Germany
EVT000477,USR0003,login,2026-01-10 07:59:19,iOS,France
EVT000478,USR0003,start_session,2026-01-10 08:06:19,iOS,France
EVT000479,USR0037,login,2026-01-10 08:17:05,iOS,France
EVT000480,USR0007,login,2026-01-10 08:18:31,iOS,Turkey
EVT000481,USR0007,start_session,2026-01-10 08:29:31,iOS,Turkey
EVT000482,USR0035,login,2026-01-10 08:38:09,Android,United Kingdom
EVT000483,USR0050,login,2026-01-10 08:43:06,Android,Turkey
EVT000484,USR0035,start_session,2026-01-10 08:47:09,Android,United Kingdom
EVT000485,USR0057,signup,2026-01-10 08:47:29,Android,United Kingdom
EVT000486,USR0007,complete_session,2026-01-10 09:02:31,iOS,Turkey
EVT000487,USR0003,complete_session,2026-01-10 09:06:19,iOS,France
EVT000488,USR0056,signup,2026-01-10 09:09:55,Android,Netherlands
EVT000489,USR0035,complete_session,2026-01-10 09:13:09,Android,United Kingdom
EVT000490,USR0053,signup,2026-01-10 10:26:30,Android,United Kingdom
EVT000491,USR0057,login,2026-01-10 10:56:18,Android,United Kingdom
EVT000492,USR0057,start_session,2026-01-10 11:01:18,Android,United Kingdom
EVT000493,USR0016,login,2026-01-10 11:03:10,iOS,Turkey
EVT000494,USR0016,start_session,2026-01-10 11:06:10,iOS,Turkey
EVT000495,USR0057,complete_session,2026-01-10 11:16:18,Android,United Kingdom
EVT000496,USR0039,login,2026-01-10 11:19:40,Android,Turkey
EVT000497,USR0039,start_session,2026-01-10 11:20:40,Android,Turkey
EVT000498,USR0033,login,2026-01-10 11:28:44,iOS,Germany
EVT000499,USR0033,start_session,2026-01-10 11:31:44,iOS,Germany
EVT000500,USR0016,complete_session,2026-01-10 11:46:10,iOS,Turkey
EVT000501,USR0033,complete_session,2026-01-10 11:58:44,iOS,Germany
EVT000502,USR0031,login,2026-01-10 12:17:56,Android,Germany
EVT000503,USR0031,start_session,2026-01-10 12:22:56,Android,Germany
EVT000504,USR0031,complete_session,2026-01-10 12:41:56,Android,Germany
EVT000505,USR0043,login,2026-01-10 13:17:11,iOS,United Kingdom
EVT000506,USR0043,start_session,2026-01-10 13:19:11,iOS,United Kingdom
EVT000507,USR0055,login,2026-01-10 13:26:36,Android,France
EVT000508,USR0055,start_session,2026-01-10 13:29:36,Android,France
EVT000509,USR0052,signup,2026-01-10 13:31:46,iOS,United Kingdom
EVT000510,USR0015,login,2026-01-10 13:42:21,Android,Turkey
EVT000511,USR0015,start_session,2026-01-10 13:47:21,Android,Turkey
EVT000512,USR0038,login,2026-01-10 13:49:25,Android,Germany
EVT000513,USR0038,start_session,2026-01-10 13:54:25,Android,Germany
EVT000514,USR0031,login,2026-01-10 13:58:31,Android,Germany
EVT000515,USR0055,signup,2026-01-10 14:02:02,Android,France
EVT000516,USR0056,login,2026-01-10 14:04:49,Android,Netherlands
EVT000517,USR0043,complete_session,2026-01-10 14:07:11,iOS,United Kingdom
EVT000518,USR0031,start_session,2026-01-10 14:07:31,Android,Germany
EVT000519,USR0012,login,2026-01-10 14:08:12,iOS,United Kingdom
EVT000520,USR0055,complete_session,2026-01-10 14:20:36,Android,France
EVT000521,USR0015,complete_session,2026-01-10 14:41:21,Android,Turkey
EVT000522,USR0031,complete_session,2026-01-10 14:45:31,Android,Germany
EVT000523,USR0038,complete_session,2026-01-10 14:52:25,Android,Germany
EVT000524,USR0056,login,2026-01-10 15:11:07,Android,Netherlands
EVT000525,USR0055,login,2026-01-10 15:46:30,Android,France
EVT000526,USR0055,login,2026-01-10 15:58:13,Android,France
EVT000527,USR0055,start_session,2026-01-10 16:00:13,Android,France
EVT000528,USR0055,complete_session,2026-01-10 16:17:13,Android,France
EVT000529,USR0035,login,2026-01-10 16:22:04,Android,United Kingdom
EVT000530,USR0035,start_session,2026-01-10 16:24:04,Android,United Kingdom
EVT000531,USR0035,complete_session,2026-01-10 16:44:04,Android,United Kingdom
EVT000532,USR0046,login,2026-01-10 17:10:12,iOS,Germany
EVT000533,USR0054,login,2026-01-10 19:01:34,Android,Germany
EVT000534,USR0052,login,2026-01-10 19:38:48,iOS,United Kingdom
EVT000535,USR0052,start_session,2026-01-10 19:46:48,iOS,United Kingdom
EVT000536,USR0048,login,2026-01-10 19:48:22,Android,Netherlands
EVT000537,USR0053,login,2026-01-10 20:04:04,Android,United Kingdom
EVT000538,USR0035,login,2026-01-10 20:09:57,Android,United Kingdom
EVT000539,USR0017,login,2026-01-10 20:13:26,iOS,Germany
EVT000540,USR0035,start_session,2026-01-10 20:14:57,Android,United Kingdom
EVT000541,USR0053,start_session,2026-01-10 20:15:04,Android,United Kingdom
EVT000542,USR0017,start_session,2026-01-10 20:19:26,iOS,Germany
EVT000543,USR0052,complete_session,2026-01-10 20:39:48,iOS,United Kingdom
EVT000544,USR0035,complete_session,2026-01-10 20:47:57,Android,United Kingdom
EVT000545,USR0053,complete_session,2026-01-10 20:55:04,Android,United Kingdom
EVT000546,USR0017,complete_session,2026-01-10 20:59:26,iOS,Germany
EVT000547,USR0034,login,2026-01-10 21:21:19,iOS,France
EVT000548,USR0034,start_session,2026-01-10 21:22:19,iOS,France
EVT000549,USR0054,signup,2026-01-10 21:28:09,Android,Germany
EVT000550,USR0034,complete_session,2026-01-10 21:48:19,iOS,France
EVT000551,USR0051,login,2026-01-10 22:27:27,iOS,Netherlands
EVT000552,USR0018,login,2026-01-10 22:49:35,iOS,Netherlands
EVT000553,USR0018,start_session,2026-01-10 22:54:35,iOS,Netherlands
EVT000554,USR0018,complete_session,2026-01-10 23:50:35,iOS,Netherlands
EVT000555,USR0059,login,2026-01-11 07:15:44,iOS,Netherlands
EVT000556,USR0052,login,2026-01-11 07:19:28,iOS,United Kingdom
EVT000557,USR0059,start_session,2026-01-11 07:23:44,iOS,Netherlands
EVT000558,USR0052,start_session,2026-01-11 07:29:28,iOS,United Kingdom
EVT000559,USR0040,login,2026-01-11 07:49:50,Android,France
EVT000560,USR0059,complete_session,2026-01-11 08:09:44,iOS,Netherlands
EVT000561,USR0026,login,2026-01-11 08:14:11,Android,Turkey
EVT000562,USR0026,start_session,2026-01-11 08:19:11,Android,Turkey
EVT000563,USR0050,login,2026-01-11 08:21:54,Android,Turkey
EVT000564,USR0051,login,2026-01-11 08:22:06,iOS,Netherlands
EVT000565,USR0050,start_session,2026-01-11 08:27:54,Android,Turkey
EVT000566,USR0051,start_session,2026-01-11 08:28:06,iOS,Netherlands
EVT000567,USR0050,complete_session,2026-01-11 08:51:54,Android,Turkey
EVT000568,USR0052,login,2026-01-11 08:54:00,iOS,United Kingdom
EVT000569,USR0018,login,2026-01-11 09:02:53,iOS,Netherlands
EVT000570,USR0026,complete_session,2026-01-11 09:03:11,Android,Turkey
EVT000571,USR0048,login,2026-01-11 09:21:22,Android,Netherlands
EVT000572,USR0048,start_session,2026-01-11 09:33:22,Android,Netherlands
EVT000573,USR0057,login,2026-01-11 09:37:29,Android,United Kingdom
EVT000574,USR0057,start_session,2026-01-11 09:48:29,Android,United Kingdom
EVT000575,USR0038,login,2026-01-11 10:09:29,Android,Germany
EVT000576,USR0008,login,2026-01-11 10:11:34,Android,United Kingdom
EVT000577,USR0008,start_session,2026-01-11 10:14:34,Android,United Kingdom
EVT000578,USR0038,login,2026-01-11 10:15:01,Android,Germany
EVT000579,USR0057,complete_session,2026-01-11 10:15:29,Android,United Kingdom
EVT000580,USR0059,signup,2026-01-11 10:35:08,iOS,Netherlands
EVT000581,USR0053,login,2026-01-11 11:07:01,Android,United Kingdom
EVT000582,USR0053,start_session,2026-01-11 11:17:01,Android,United Kingdom
EVT000583,USR0010,login,2026-01-11 11:36:24,iOS,United Kingdom
EVT000584,USR0017,login,2026-01-11 11:36:43,iOS,Germany
EVT000585,USR0017,start_session,2026-01-11 11:38:43,iOS,Germany
EVT000586,USR0053,complete_session,2026-01-11 11:44:01,Android,United Kingdom
EVT000587,USR0010,start_session,2026-01-11 11:44:24,iOS,United Kingdom
EVT000588,USR0047,login,2026-01-11 12:10:06,Android,Germany
EVT000589,USR0047,start_session,2026-01-11 12:14:06,Android,Germany
EVT000590,USR0047,complete_session,2026-01-11 12:33:06,Android,Germany
EVT000591,USR0010,complete_session,2026-01-11 12:43:24,iOS,United Kingdom
EVT000592,USR0060,signup,2026-01-11 12:55:40,iOS,Turkey
EVT000593,USR0055,login,2026-01-11 12:59:43,Android,France
EVT000594,USR0055,start_session,2026-01-11 13:01:43,Android,France
EVT000595,USR0055,complete_session,2026-01-11 13:37:43,Android,France
EVT000596,USR0052,login,2026-01-11 14:04:39,iOS,United Kingdom
EVT000597,USR0052,start_session,2026-01-11 14:05:39,iOS,United Kingdom
EVT000598,USR0003,login,2026-01-11 14:06:44,iOS,France
EVT000599,USR0060,login,2026-01-11 14:40:17,iOS,Turkey
EVT000600,USR0058,signup,2026-01-11 14:44:40,iOS,Germany
EVT000601,USR0060,start_session,2026-01-11 14:48:17,iOS,Turkey
EVT000602,USR0008,login,2026-01-11 14:53:00,Android,United Kingdom
EVT000603,USR0060,complete_session,2026-01-11 15:41:17,iOS,Turkey
EVT000604,USR0043,login,2026-01-11 15:51:47,iOS,United Kingdom
EVT000605,USR0057,login,2026-01-11 15:53:30,Android,United Kingdom
EVT000606,USR0051,login,2026-01-11 16:09:15,iOS,Netherlands
EVT000607,USR0051,start_session,2026-01-11 16:17:15,iOS,Netherlands
EVT000608,USR0002,login,2026-01-11 16:39:51,iOS,France
EVT000609,USR0002,start_session,2026-01-11 16:40:51,iOS,France
EVT000610,USR0041,login,2026-01-11 16:58:15,Android,Turkey
EVT000611,USR0002,login,2026-01-11 16:59:42,iOS,France
EVT000612,USR0002,start_session,2026-01-11 17:02:42,iOS,France
EVT000613,USR0041,start_session,2026-01-11 17:04:15,Android,Turkey
EVT000614,USR0002,complete_session,2026-01-11 17:23:42,iOS,France
EVT000615,USR0031,login,2026-01-11 17:26:28,Android,Germany
EVT000616,USR0031,start_session,2026-01-11 17:30:28,Android,Germany
EVT000617,USR0002,complete_session,2026-01-11 17:30:51,iOS,France
EVT000618,USR0043,login,2026-01-11 17:36:49,iOS,United Kingdom
EVT000619,USR0041,complete_session,2026-01-11 17:39:15,Android,Turkey
EVT000620,USR0031,complete_session,2026-01-11 18:14:28,Android,Germany
EVT000621,USR0055,login,2026-01-11 18:54:30,Android,France
EVT000622,USR0013,login,2026-01-11 18:56:26,iOS,United Kingdom
EVT000623,USR0013,start_session,2026-01-11 19:07:26,iOS,United Kingdom
EVT000624,USR0061,signup,2026-01-11 19:24:46,iOS,Turkey
EVT000625,USR0040,login,2026-01-11 19:43:43,Android,France
EVT000626,USR0040,start_session,2026-01-11 19:52:43,Android,France
EVT000627,USR0013,complete_session,2026-01-11 20:00:26,iOS,United Kingdom
EVT000628,USR0047,login,2026-01-11 20:02:34,Android,Germany
EVT000629,USR0047,start_session,2026-01-11 20:12:34,Android,Germany
EVT000630,USR0062,signup,2026-01-11 20:26:03,Android,Netherlands
EVT000631,USR0051,login,2026-01-11 20:31:00,iOS,Netherlands
EVT000632,USR0034,login,2026-01-11 20:31:12,iOS,France
EVT000633,USR0040,complete_session,2026-01-11 20:31:43,Android,France
EVT000634,USR0041,login,2026-01-11 20:34:46,Android,Turkey
EVT000635,USR0034,start_session,2026-01-11 20:40:12,iOS,France
EVT000636,USR0041,start_session,2026-01-11 20:43:46,Android,Turkey
EVT000637,USR0054,login,2026-01-11 20:50:56,Android,Germany
EVT000638,USR0054,start_session,2026-01-11 20:56:56,Android,Germany
EVT000639,USR0058,login,2026-01-11 21:04:27,iOS,Germany
EVT000640,USR0058,start_session,2026-01-11 21:13:27,iOS,Germany
EVT000641,USR0056,login,2026-01-11 21:32:07,Android,Netherlands
EVT000642,USR0060,login,2026-01-11 21:41:26,iOS,Turkey
EVT000643,USR0056,start_session,2026-01-11 21:42:07,Android,Netherlands
EVT000644,USR0060,start_session,2026-01-11 21:42:26,iOS,Turkey
EVT000645,USR0054,complete_session,2026-01-11 21:43:56,Android,Germany
EVT000646,USR0058,complete_session,2026-01-11 21:48:27,iOS,Germany
EVT000647,USR0056,complete_session,2026-01-11 22:02:07,Android,Netherlands
EVT000648,USR0027,login,2026-01-11 22:06:50,iOS,Germany
EVT000649,USR0027,start_session,2026-01-11 22:14:50,iOS,Germany
EVT000650,USR0025,login,2026-01-11 22:27:13,Android,Netherlands
EVT000651,USR0025,start_session,2026-01-11 22:29:13,Android,Netherlands
EVT000652,USR0035,login,2026-01-11 22:42:23,Android,United Kingdom
EVT000653,USR0041,login,2026-01-11 22:42:33,Android,Turkey
EVT000654,USR0027,complete_session,2026-01-11 22:42:50,iOS,Germany
EVT000655,USR0041,start_session,2026-01-11 22:48:33,Android,Turkey
EVT000656,USR0025,complete_session,2026-01-11 23:03:13,Android,Netherlands
EVT000657,USR0041,complete_session,2026-01-11 23:39:33,Android,Turkey
EVT000658,USR0034,login,2026-01-12 07:09:49,iOS,France
EVT000659,USR0034,start_session,2026-01-12 07:13:49,iOS,France
EVT000660,USR0067,signup,2026-01-12 07:46:03,Android,Netherlands
EVT000661,USR0034,complete_session,2026-01-12 07:51:49,iOS,France
EVT000662,USR0068,signup,2026-01-12 08:04:34,Android,Netherlands
EVT000663,USR0020,login,2026-01-12 08:06:26,iOS,Germany
EVT000664,USR0065,login,2026-01-12 08:34:34,iOS,Germany
EVT000665,USR0063,login,2026-01-12 08:35:12,Android,United Kingdom
EVT000666,USR0063,start_session,2026-01-12 08:36:12,Android,United Kingdom
EVT000667,USR0049,login,2026-01-12 09:19:57,iOS,France
EVT000668,USR0063,complete_session,2026-01-12 09:26:12,Android,United Kingdom
EVT000669,USR0049,start_session,2026-01-12 09:29:57,iOS,France
EVT000670,USR0066,login,2026-01-12 09:30:38,iOS,Netherlands
EVT000671,USR0066,start_session,2026-01-12 09:38:38,iOS,Netherlands
EVT000672,USR0065,signup,2026-01-12 09:49:33,iOS,Germany
EVT000673,USR0063,signup,2026-01-12 10:08:50,Android,United Kingdom
EVT000674,USR0064,login,2026-01-12 10:19:21,iOS,Turkey
EVT000675,USR0064,start_session,2026-01-12 10:20:21,iOS,Turkey
EVT000676,USR0049,complete_session,2026-01-12 10:25:57,iOS,France
EVT000677,USR0018,login,2026-01-12 10:31:12,iOS,Netherlands
EVT000678,USR0053,login,2026-01-12 10:35:02,Android,United Kingdom
EVT000679,USR0053,start_session,2026-01-12 10:38:02,Android,United Kingdom
EVT000680,USR0018,start_session,2026-01-12 10:41:12,iOS,Netherlands
EVT000681,USR0033,login,2026-01-12 10:43:50,iOS,Germany
EVT000682,USR0059,login,2026-01-12 10:46:58,iOS,Netherlands
EVT000683,USR0059,start_session,2026-01-12 10:47:58,iOS,Netherlands
EVT000684,USR0018,complete_session,2026-01-12 11:20:12,iOS,Netherlands
EVT000685,USR0053,complete_session,2026-01-12 11:37:02,Android,United Kingdom
EVT000686,USR0039,login,2026-01-12 11:38:56,Android,Turkey
EVT000687,USR0039,start_session,2026-01-12 11:40:56,Android,Turkey
EVT000688,USR0039,complete_session,2026-01-12 12:01:56,Android,Turkey
EVT000689,USR0056,login,2026-01-12 12:24:51,Android,Netherlands
EVT000690,USR0056,start_session,2026-01-12 12:29:51,Android,Netherlands
EVT000691,USR0020,login,2026-01-12 12:43:18,iOS,Germany
EVT000692,USR0020,start_session,2026-01-12 12:55:18,iOS,Germany
EVT000693,USR0054,login,2026-01-12 13:23:09,Android,Germany
EVT000694,USR0052,login,2026-01-12 13:27:47,iOS,United Kingdom
EVT000695,USR0054,start_session,2026-01-12 13:33:09,Android,Germany
EVT000696,USR0020,complete_session,2026-01-12 13:46:18,iOS,Germany
